Time;CellName;PRBUsageUL;PRBUsageDL;meanThr_DL;meanThr_UL;maxThr_DL;maxThr_UL;meanUE_DL;meanUE_UL;maxUE_DL;maxUE_UL;maxUE_UL+DL;Unusual
1:45;10CLTE;3.4622;0.5234;0.0377;0.0239;3.1457;0.2879;1.0351;1.0034;3;4;7;1
23:00;6BLTE;24.1510;6.1640;2.6460;0.3170;55.2040;45.4870;1.2630;0.0100;6;4;10;0
12:30;6ALTE;15.9660;1.9200;0.5160;0.0880;29.4950;10.7870;1.2430;0.0100;5;3;8;0
9:45;4CLTE;13.5410;2.0210;0.4730;0.0710;15.0330;1.2920;1.2430;1.1820;5;4;9;0
3:30;9ALTE;0.5050;0.4040;0.0320;0.0210;0.7130;0.2200;1.0110;1.0110;2;1;3;0
17:45;5BLTE;19.5030;1.9200;0.4240;0.1030;21.5540;2.1210;1.3140;1.1520;6;5;11;0
12:00;6WLTE;3.4360;5.7600;0.6140;0.0870;10.6140;1.5990;1.4150;0.0100;6;4;10;0
19:00;7CLTE;0.1014;0.5156;0.0274;0.0115;1.5804;0.1580;1.1448;0.0104;4;2;6;1
11:45;1BLTE;11.0052;1.3798;0.2574;0.0440;11.3491;0.8248;1.2171;1.1205;5;4;9;1
15:15;7ALTE;1.0110;1.0110;0.1630;0.0330;5.5270;0.3890;1.2020;0.0100;6;4;10;0
7:45;6ULTE;1.0110;2.0210;0.4190;0.0220;3.1130;0.1650;1.1220;0.0100;4;3;7;0
11:45;8CLTE;6.1640;1.2130;0.2650;0.0280;15.7550;0.8210;1.0810;1.0210;3;3;6;0
2:45;8ALTE;5.3560;0.6060;0.0920;0.0220;7.7830;0.6750;1.0810;1.0410;4;2;6;0
2:30;8ALTE;12.8330;2.6270;1.0580;0.0600;30.6060;0.7180;1.2020;1.0510;5;3;8;0
0:45;1ALTE;9.0950;4.3450;1.4750;0.0530;21.6580;0.8710;1.1620;1.0410;5;3;8;0
4:15;8BLTE;3.9364;0.5189;0.0286;0.0113;1.9041;0.2471;1.0232;1.0543;3;2;5;1
10:30;1CLTE;25.9700;4.4460;1.0160;0.1710;24.8410;8.9710;1.5460;1.4250;7;6;13;0
5:45;6VLTE;1.0110;1.7180;0.4160;0.0120;13.3680;0.2650;1.0510;0.0100;3;2;5;0
3:30;6CLTE;1.7180;0.4040;0.0200;0.0090;0.6960;0.1890;1.0410;0.0100;3;3;6;0
19:30;7VLTE;1.1237;2.2538;0.2580;0.0546;7.9205;4.8484;1.1853;0.0105;5;3;8;1
9:45;6BLTE;13.4400;1.5160;0.5320;0.0420;24.8570;0.7540;1.1520;0.0100;5;3;8;0
7:30;7VLTE;0.8526;0.8947;0.0451;0.0091;1.4846;0.1701;1.1121;0.0103;4;2;6;1
0:15;7BLTE;0.1010;0.5050;0.1230;0.0220;13.0160;1.1590;1.0610;0.0100;3;2;5;0
16:00;7VLTE;0.8169;1.5557;0.1607;0.0290;7.6003;1.3252;1.1504;0.0104;5;2;7;1
23:00;6ALTE;7.6800;1.3140;0.4220;0.0330;39.8290;0.7590;1.0910;0.0100;3;3;6;0
15:15;8BLTE;21.6250;4.2440;1.4730;0.1160;46.0390;1.5810;1.4150;1.1420;6;5;11;0
10:15;3ALTE;12.3446;1.1725;0.2335;0.0315;14.0493;0.3708;1.1629;1.0809;4;3;7;1
0:00;8CLTE;10.3449;1.7651;0.6880;0.0589;30.0418;1.5209;1.2631;1.0672;4;4;8;1
23:45;2ALTE;0.5050;0.6060;0.7110;0.0540;14.8240;0.2810;1.0410;0.0100;2;1;3;0
9:15;10CLTE;2.7608;1.3768;0.6334;0.0315;33.7239;0.5785;1.0889;1.0361;4;2;6;1
7:15;5BLTE;6.3660;0.8080;0.1890;0.0130;11.5730;0.4150;1.0310;1.0210;2;2;4;0
9:45;6ALTE;12.2270;1.6170;0.5670;0.0660;10.0320;0.9430;1.1920;0.0100;5;3;8;0
13:00;3BLTE;22.5340;9.2970;1.7630;0.1140;23.9140;1.6450;1.5560;1.5360;7;7;14;0
3:15;6VLTE;0.8080;1.4150;0.2080;0.0220;4.2280;0.2790;1.0610;0.0100;3;3;6;0
9:15;5BLTE;33.1440;5.5580;1.8100;0.0980;46.3870;1.1800;1.4350;1.2230;7;5;12;0
1:45;10BLTE;4.1430;1.5160;0.6630;0.0220;13.1640;0.2790;1.0110;1.0110;2;2;4;0
4:45;3CLTE;0.4042;0.4194;0.0172;0.0072;0.2966;0.0637;1.0862;1.0470;2;1;3;1
12:15;3ALTE;28.2940;5.2550;1.1930;0.1780;19.9470;1.3310;1.7480;1.4350;8;7;15;0
2:30;9ALTE;0.9429;0.5294;0.2027;0.0136;15.4124;0.1749;1.0145;1.0089;2;3;5;1
1:45;10ALTE;4.5470;0.9090;0.3980;0.0340;28.0980;1.2810;1.0710;1.0210;3;2;5;0
21:45;10ALTE;14.7530;3.9410;1.1490;0.1390;18.5640;1.3190;1.2230;1.1520;5;4;9;0
4:30;5CLTE;3.8400;0.5050;0.0520;0.0090;7.6950;0.3900;1.0310;1.0110;2;2;4;0
22:45;6VLTE;2.2230;4.8500;0.6770;0.0680;22.0810;0.9300;1.3240;0.0100;6;5;11;0
9:45;4ALTE;4.7490;1.5160;0.4690;0.0380;25.8500;0.7810;1.0710;1.0210;4;3;7;0
20:30;7CLTE;0.1025;0.9934;0.4046;0.0319;19.6315;0.8387;1.1088;0.0103;4;2;6;1
12:00;6ALTE;20.3110;3.3350;1.4730;0.1170;31.2230;0.9330;1.3740;0.0100;6;4;10;0
3:00;7ALTE;0.0000;0.4003;0.0200;0.0063;0.5583;0.0741;1.0281;0.0102;3;2;5;1
9:45;1BLTE;15.2590;1.8190;0.3390;0.1030;11.4980;1.2400;1.4150;1.1320;6;4;10;0
17:00;7CLTE;0.2020;0.6060;0.0660;0.0180;5.1130;0.2900;1.1120;0.0100;4;2;6;0
0:45;7ALTE;0.1008;0.7428;0.3010;0.0645;8.4838;0.7358;1.1826;0.0101;5;2;7;1
3:00;3CLTE;3.5370;0.6060;0.1400;0.0180;25.3790;0.4060;1.0410;1.0210;3;2;5;0
13:45;3CLTE;14.5510;1.9200;0.4520;0.0540;13.2810;1.0710;1.2930;1.1120;7;4;11;0
10:15;3BLTE;19.0980;2.3240;0.4340;0.0730;11.1320;0.7270;1.3040;1.1920;6;5;11;0
2:30;9ALTE;0.5050;0.5050;0.5050;0.0200;12.8960;0.1680;1.0110;1.0110;1;1;2;0
19:00;7WLTE;5.7600;6.0630;0.9940;0.2700;22.7060;5.1010;1.7480;0.0100;9;5;14;0
17:15;7BLTE;0.6060;2.3240;0.7210;0.0800;23.6770;0.9090;1.5160;0.0100;7;3;10;0
20:45;8ALTE;22.4330;3.0320;0.7720;0.0840;39.4100;1.2450;1.3640;1.1920;7;5;12;0
14:45;6VLTE;1.9200;3.3350;0.4610;0.0510;20.2120;2.6130;1.2330;0.0100;5;3;8;0
18:30;4ALTE;9.0950;1.7180;0.5780;0.0580;27.2440;1.3160;1.2730;1.3140;5;4;9;0
17:45;6CLTE;12.4290;1.9200;0.9430;0.0580;39.2070;1.4210;1.1720;0.0100;6;3;9;0
0:15;7WLTE;2.5260;1.3140;0.1100;0.0390;4.7390;0.5830;1.0910;0.0100;3;3;6;0
19:45;6CLTE;8.2860;0.7070;0.1690;0.0220;3.8330;0.3280;1.0810;0.0100;4;2;6;0
17:45;7BLTE;0.3177;1.6137;0.5663;0.0510;12.7824;0.9102;1.4591;0.0106;6;4;10;1
16:15;4CLTE;25.2630;9.2970;2.2430;0.1340;27.2070;1.3800;1.5660;1.4960;6;7;13;0
19:45;7BLTE;0.1996;0.7251;0.1650;0.0190;17.3420;0.5549;1.1366;0.0101;5;2;7;1
14:30;5CLTE;11.1508;2.7835;0.7624;0.0664;27.5864;1.8861;1.1948;1.1274;5;4;9;1
13:15;5CLTE;12.5394;2.2560;0.5730;0.0498;25.2632;0.7991;1.2246;1.1190;6;4;10;1
8:30;7ALTE;0.2020;1.0110;0.3500;0.0320;32.7500;0.8680;1.1320;0.0100;4;2;6;0
10:15;8BLTE;23.0390;4.7490;1.2130;0.1480;37.7010;4.0000;1.4250;1.1820;6;5;11;0
21:15;8CLTE;4.3894;0.7402;0.1285;0.0254;4.9044;0.3609;1.0729;1.0295;4;3;7;1
3:30;7ULTE;0.4040;1.5160;0.3910;0.0460;11.3130;0.5220;1.0310;0.0100;3;2;5;0
20:00;5ALTE;3.1330;0.7070;0.1400;0.0270;8.0560;2.3940;1.0710;1.0110;4;2;6;0
6:30;2ALTE;0.0000;0.4258;0.0137;0.0052;0.0395;0.0122;1.0555;0.0104;2;1;3;1
4:30;7WLTE;0.2020;1.0110;0.3420;0.0130;12.6010;0.1860;1.0410;0.0100;3;2;5;0
5:45;6CLTE;0.8080;0.4040;0.0630;0.0180;2.1590;0.2970;1.0210;0.0100;2;2;4;0
3:00;3BLTE;7.4226;1.7976;0.6738;0.0433;49.6687;0.7717;1.1174;1.0620;4;4;8;1
11:30;10BLTE;3.7561;0.7238;0.2055;0.0291;8.8927;1.0979;1.0480;1.0576;4;2;6;1
0:45;8BLTE;5.7600;1.0110;0.2740;0.0320;17.3310;0.7120;1.1010;1.0310;3;3;6;0
5:00;10CLTE;0.4210;0.4129;0.0126;0.0062;0.1638;0.1767;1.0206;1.0116;2;1;3;1
4:45;5ALTE;1.3140;0.4040;0.0060;0.0040;0.0700;0.0340;1.0110;1.0110;1;2;3;0
20:30;3CLTE;6.3660;0.9090;0.2380;0.0490;24.0670;5.5290;1.0910;1.0210;4;2;6;0
3:30;6CLTE;1.2741;0.4040;0.0282;0.0210;0.9836;1.6218;1.0453;0.0102;4;2;6;1
14:15;5BLTE;13.1654;1.6137;0.3646;0.0525;9.8367;0.6136;1.2482;1.1887;6;4;10;1
17:45;2ALTE;0.3030;0.4040;0.1030;0.0200;1.2140;0.1060;1.0110;0.0100;1;1;2;0
20:45;5CLTE;17.4820;2.5260;0.4480;0.0660;16.3510;0.8370;1.2630;1.0710;5;4;9;0
20:45;9ALTE;2.6270;0.6060;0.1490;0.0210;18.7130;0.6710;1.0510;1.0210;3;2;5;0
12:15;6VLTE;2.5260;6.0630;1.0010;0.0990;19.5370;2.3500;1.3440;0.0100;6;4;10;0
19:00;4CLTE;21.6586;3.9871;0.7712;0.0927;6.9679;1.0544;1.3701;1.2621;8;5;13;1
11:00;5ALTE;2.0033;0.6073;0.1591;0.0224;9.2621;0.5599;1.0230;1.0606;3;2;5;1
3:45;7VLTE;0.7070;1.2130;0.0730;0.0110;10.1340;0.4760;1.0510;0.0100;3;2;5;0
20:15;1BLTE;24.6560;4.1430;1.2660;0.1310;34.5340;1.6030;1.4350;1.1520;6;5;11;0
12:00;7ULTE;3.2340;4.6480;0.6030;0.0530;18.4790;0.6200;1.3040;0.0100;5;5;10;0
1:45;4CLTE;13.4400;1.6170;0.4290;0.0590;29.7650;0.6300;1.1820;1.1120;5;4;9;0
19:15;3ALTE;20.7778;7.8394;2.7682;0.1540;29.1744;2.6383;1.4786;1.1778;8;5;13;1
3:30;2ALTE;0.0000;0.4040;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0;0;0
20:15;4CLTE;19.7050;3.0320;0.9940;0.0830;18.2890;0.9860;1.3940;1.1920;6;6;12;0
21:30;3ALTE;8.2860;0.9090;0.1890;0.0280;17.2800;0.9580;1.1010;1.0410;4;3;7;0
12:30;9ALTE;25.8690;4.0420;1.0660;0.1150;33.1430;0.8560;1.4350;1.3440;6;6;12;0
13:30;2ALTE;0.3096;0.5106;0.3793;0.0381;3.4769;0.1499;1.0054;0.0102;1;1;2;1
10:00;10ALTE;32.0330;4.7490;1.8440;0.1800;25.1800;1.9690;1.7380;1.2730;9;5;14;0
4:30;10CLTE;1.1120;0.4040;0.0340;0.0090;3.3510;0.2510;1.0210;1.0110;2;1;3;0
7:45;5BLTE;5.4586;0.7399;0.2120;0.0102;17.9162;0.3199;1.0510;1.0664;3;2;5;1
1:00;1CLTE;25.1998;3.9552;1.3007;0.1835;72.8078;6.3549;1.6389;1.3089;7;6;13;1
17:15;7WLTE;0.9090;1.8190;0.4410;0.0460;18.4990;1.0540;1.1520;0.0100;4;3;7;0
3:15;6ALTE;3.5370;0.7070;0.4620;0.0230;5.7180;0.2360;1.0610;0.0100;3;2;5;0
4:45;9BLTE;0.7123;0.4189;0.0177;0.0082;0.3425;0.1745;1.0642;1.0594;2;1;3;1
13:30;4BLTE;27.4860;3.6380;0.6920;0.1000;20.7660;1.8870;1.5860;1.3540;7;7;14;0
6:00;7WLTE;0.2077;0.8407;0.0452;0.0084;2.5686;0.2417;1.0008;0.0107;2;2;4;1
9:45;6ULTE;0.6026;1.3179;0.1474;0.0269;3.1555;0.3622;1.0939;0.0102;3;2;5;1
11:30;5ALTE;16.4710;2.3240;0.3510;0.0530;6.6120;0.4620;1.2930;1.0910;7;4;11;0
17:15;1ALTE;19.8060;3.3350;0.7530;0.0850;14.9350;3.0390;1.3540;1.1520;5;5;10;0
18:15;7WLTE;1.0110;2.4250;0.2940;0.0530;12.7450;4.9580;1.1420;0.0100;4;3;7;0
14:00;3CLTE;13.9450;2.0210;0.3930;0.0460;15.0070;0.8880;1.1720;1.0610;5;3;8;0
22:45;7VLTE;1.0110;3.9410;0.6680;0.0380;8.9900;0.6670;1.1920;0.0100;5;4;9;0
17:45;4CLTE;18.7950;2.5260;0.5310;0.0520;30.8270;0.8830;1.2530;1.2020;6;4;10;0
8:45;6CLTE;6.7700;0.7070;0.1810;0.0270;6.6020;0.4030;1.0710;0.0100;4;2;6;0
23:00;10CLTE;3.3350;0.5050;0.0590;0.0170;5.6830;0.2480;1.0610;1.0210;3;2;5;0
6:00;6VLTE;1.0590;1.7040;0.1729;0.0262;4.9255;0.2707;1.1737;0.0105;5;3;8;1
11:30;3BLTE;10.6896;5.0478;1.0539;0.0690;24.2709;0.8301;1.3000;1.0834;5;5;10;1
19:45;1CLTE;37.7232;9.5266;3.7008;0.3473;41.2810;3.4578;2.3426;1.7213;10;8;18;1
20:45;6CLTE;13.8440;2.0210;0.7470;0.5650;14.8600;1.4330;1.2630;0.0100;6;4;10;0
22:15;9ALTE;2.3284;0.6226;0.1059;0.0246;5.3667;0.3765;1.0409;1.0222;3;2;5;1
11:00;2ALTE;0.1071;0.4029;0.0075;0.0071;0.0156;0.0144;0.9996;0.0103;2;1;3;1
19:00;9BLTE;2.0210;0.5050;0.0370;0.0120;1.0850;0.2130;1.0210;1.0110;2;2;4;0
10:45;4ALTE;5.0530;1.0110;0.2010;0.0220;19.1280;1.1220;1.0910;1.0310;4;3;7;0
13:00;10CLTE;4.3450;1.0110;0.3620;0.0240;28.4130;0.7280;1.0510;1.0210;3;2;5;0
22:45;7CLTE;0.1067;0.4222;0.0316;0.0115;2.9043;0.6853;1.0755;0.0107;4;1;5;1
9:30;10BLTE;5.7600;0.7070;0.2210;0.0230;20.6400;0.3150;1.0810;1.0210;3;2;5;0
3:00;7ULTE;0.4040;1.1120;0.1690;0.0230;4.1140;0.3440;1.0410;0.0100;3;2;5;0
23:30;8ALTE;10.0040;0.9090;0.1900;0.0320;4.9710;0.5780;1.1420;1.0610;4;3;7;0
1:45;4CLTE;11.4190;1.3140;0.4470;0.0470;22.2140;0.9020;1.1420;1.0510;5;3;8;0
17:45;7ALTE;0.9090;2.4250;0.5670;0.0740;25.5170;0.9750;1.4050;0.0100;6;4;10;0
11:15;10BLTE;1.9986;0.3988;0.0215;0.0083;1.1239;0.1494;1.0650;1.0225;3;2;5;1
17:15;5ALTE;9.4990;1.8190;0.3950;0.0610;10.5490;0.7930;1.2530;1.0810;5;4;9;0
9:00;7ULTE;0.6126;2.1361;0.4348;0.0475;18.0946;0.6968;1.1063;0.0102;5;2;7;1
21:30;7CLTE;0.3030;0.8080;0.1980;0.0400;7.3520;1.0810;1.1520;0.0100;5;3;8;0
23:00;4BLTE;18.8960;3.6380;1.0880;0.1010;38.9370;1.0710;1.4350;1.2630;6;5;11;0
2:45;10CLTE;3.9269;0.7491;0.1590;0.0288;5.6664;0.3612;1.1003;1.0325;3;4;7;1
11:30;3ALTE;30.4160;5.0530;1.4950;0.1680;72.7630;0.9680;1.6880;1.4650;8;7;15;0
19:30;10BLTE;2.8963;0.8455;0.1798;0.0220;9.1239;0.3280;1.0743;1.0326;3;2;5;1
23:00;7CLTE;0.1010;0.4040;0.0520;0.0190;2.5870;0.3180;1.0610;0.0100;3;2;5;0
3:30;1ALTE;3.7236;0.6283;0.0372;0.0322;1.5976;0.1839;1.0487;1.0602;3;2;5;1
11:30;1CLTE;26.6770;3.7390;1.0610;0.0780;44.6150;0.8890;1.4550;1.4850;7;7;14;0
17:00;5CLTE;16.0613;2.9354;0.9435;0.1370;15.1000;20.7437;1.3134;1.1236;5;5;10;1
7:00;3CLTE;0.8259;0.4039;0.0995;0.0220;6.2518;1.5890;1.0308;1.0487;2;2;4;1
6:30;9BLTE;0.5050;0.4040;0.0160;0.0630;0.2220;1.5600;1.0110;1.0110;2;1;3;0
7:30;1ALTE;3.2886;0.5128;0.0492;0.0111;3.4905;0.7334;1.0419;1.0232;4;2;6;1
16:45;8ALTE;19.2000;2.7280;0.8900;0.1090;46.8470;1.8830;1.3640;1.2230;6;5;11;0
7:00;3ALTE;4.1430;0.6060;0.0880;0.0260;4.5290;0.6290;1.0410;1.0210;3;2;5;0
2:45;1CLTE;21.9128;4.4946;1.6064;0.1088;31.2110;1.0541;1.3946;1.3230;6;7;13;1
2:45;10CLTE;4.4460;0.7070;0.2200;0.0350;7.6620;0.3780;1.0410;1.0210;3;2;5;0
11:00;8ALTE;25.0600;3.1330;1.3660;0.1280;93.1610;1.3700;1.4750;1.1420;6;5;11;0
11:30;5ALTE;17.2800;2.8290;0.7690;0.0740;40.1980;2.0770;1.4650;1.1320;7;4;11;0
5:00;7VLTE;0.2020;0.9090;0.0530;0.0180;2.9330;0.2800;0.8590;0.0100;3;2;5;0
12:30;7CLTE;0.5050;1.4150;0.5930;0.0580;26.7320;0.7170;1.2730;0.0100;5;3;8;0
21:00;5BLTE;6.9720;0.8080;0.0770;0.0200;5.5500;0.4880;1.0810;1.0510;3;3;6;0
4:45;6BLTE;6.0630;0.5050;0.0460;0.0140;7.2060;0.3770;1.0310;0.0100;2;2;4;0
5:45;5CLTE;2.9300;0.4040;0.0110;0.0060;1.7380;0.4930;1.0410;1.0110;3;2;5;0
21:30;9BLTE;8.5890;1.0110;0.3350;0.2830;6.7870;1.2310;1.1220;1.0510;4;3;7;0
13:00;6VLTE;2.4021;4.9374;0.5706;0.0677;9.8388;0.5124;1.3970;0.0104;6;5;11;1
8:30;7WLTE;3.0320;8.2860;1.4960;0.0640;20.5310;0.4640;1.2730;0.0100;4;3;7;0
10:15;5ALTE;14.1470;2.5260;0.6420;0.0560;36.7190;1.9500;1.2130;1.1520;5;4;9;0
20:15;10CLTE;7.9830;1.0110;0.2360;0.0310;22.6440;0.6500;1.1520;1.0310;4;3;7;0
11:15;10BLTE;7.8820;1.6170;0.5510;0.0370;13.0010;0.6790;1.2730;1.0610;5;3;8;0
0:45;9BLTE;0.6060;0.4040;0.0160;0.0080;0.3290;0.0590;1.0110;1.0110;2;1;3;0
5:00;5ALTE;0.3030;0.4040;0.0510;0.0110;1.3440;0.1260;1.0110;1.0110;2;1;3;0
2:45;6WLTE;1.4150;1.4150;0.2120;0.0970;19.0960;2.3370;1.0810;0.0100;3;2;5;0
13:15;1BLTE;0.0000;0.0000;2.3040;0.1050;69.1710;2.3480;1.3440;1.0910;6;5;11;0
17:15;8CLTE;9.1960;2.3240;0.5580;0.0450;19.7400;0.5690;1.1420;1.0510;4;4;8;0
2:15;8BLTE;6.3380;0.8439;0.2090;0.0387;9.8989;0.9403;1.0548;1.0542;5;3;8;1
18:45;10CLTE;6.3660;0.8080;0.1330;0.0220;7.3930;1.7030;1.0510;1.0710;4;3;7;0
6:00;4BLTE;8.8920;0.5050;0.0100;0.0050;0.3040;0.2070;1.1120;1.0110;4;2;6;0
19:00;4ALTE;7.8820;1.9200;0.4620;0.0570;23.6250;0.6980;1.1820;1.0610;5;3;8;0
15:00;10ALTE;13.4400;2.0210;0.3510;0.0470;13.7310;0.3570;1.2020;1.1420;4;4;8;0
16:00;9ALTE;5.5580;1.3140;0.3270;0.0350;16.3100;0.4250;1.0910;1.0210;3;3;6;0
12:30;6ULTE;4.1430;5.3560;1.0550;0.1070;36.9550;1.4590;1.5360;0.0100;7;5;12;0
6:00;1ALTE;3.4378;0.6169;0.0289;0.0213;0.6561;0.2391;1.1006;1.0133;5;2;7;1
21:15;4BLTE;27.3850;4.9510;1.7620;0.1960;48.9920;2.5290;1.9000;1.3940;8;6;14;0
23:00;6VLTE;1.6170;2.1220;0.1400;0.0320;4.0820;0.2470;1.2630;0.0100;5;3;8;0
15:30;5ALTE;10.3070;2.8290;1.0080;0.0650;41.0050;1.4380;1.1820;1.0510;5;4;9;0
11:45;7WLTE;3.7390;5.7600;1.0170;0.1090;20.6120;1.8440;1.4650;0.0100;7;4;11;0
12:15;6CLTE;7.9830;0.8080;0.2380;0.0230;27.9540;0.8450;1.0710;0.0100;3;3;6;0
20:45;8CLTE;8.4880;1.3140;0.3050;0.0380;14.4620;0.4490;1.1120;1.0210;4;3;7;0
19:45;4ALTE;9.2970;1.7180;0.4430;0.0410;16.1190;0.6010;1.1420;1.0310;4;3;7;0
3:45;7ALTE;0.1010;0.6060;0.2030;0.0260;3.7310;0.4480;1.0510;0.0100;3;2;5;0
16:15;6BLTE;18.2900;9.9030;4.5990;0.5450;55.9040;45.2360;1.2230;0.0100;5;4;9;0
4:45;8CLTE;0.4040;0.4040;0.0420;0.0140;0.3670;0.0780;1.0310;1.0210;2;2;4;0
11:15;7WLTE;2.4250;4.3450;0.9320;0.1280;19.8580;1.2870;1.4750;0.0100;7;4;11;0
7:15;5ALTE;1.5160;0.5050;0.1090;0.0140;3.2700;0.2820;1.0210;1.0110;2;2;4;0
21:45;8CLTE;2.1220;0.5050;0.0940;0.0230;1.4120;0.9290;1.0410;1.0110;3;2;5;0
5:00;1BLTE;5.7592;1.5258;0.3252;0.0323;15.6950;0.5276;1.0758;1.0620;4;2;6;1
7:30;6WLTE;0.3086;0.8977;0.0517;0.0122;1.9329;0.4710;1.0981;0.0106;4;2;6;1
18:30;7CLTE;0.1066;0.5069;0.0663;0.0169;4.3035;0.2702;1.0729;0.0107;2;2;4;1
5:45;6BLTE;6.4008;0.6288;0.0912;0.0120;5.5352;0.3133;1.0258;0.0100;4;2;6;1
6:30;5CLTE;3.0089;0.5059;0.0186;0.0075;2.5538;0.3597;1.0415;1.0376;2;3;5;1
18:00;4BLTE;30.4160;4.5470;1.5600;0.1830;28.0710;1.5150;1.6470;1.2530;8;7;15;0
7:45;7ALTE;0.1024;0.7449;0.6714;0.0264;50.0436;1.6625;1.0514;0.0104;4;2;6;1
12:30;7VLTE;4.9510;8.1850;1.5420;0.1130;19.0540;1.1550;1.6070;0.0100;8;5;13;0
19:30;5BLTE;12.4290;2.1220;0.1620;0.0310;5.7810;0.7750;1.1520;1.0910;5;4;9;0
0:15;6CLTE;2.5260;0.6060;0.1490;0.0230;6.0420;0.4880;1.0410;0.0100;2;2;4;0
12:30;7CLTE;0.1046;0.6401;0.0762;0.0151;3.6623;0.2227;1.0620;0.0107;4;2;6;1
21:15;3ALTE;12.6936;1.3293;0.2068;0.0439;5.5017;0.2467;1.1638;1.0971;5;4;9;1
17:45;1ALTE;22.5340;4.0420;1.0620;0.1050;44.2270;1.4580;1.4250;1.1720;6;4;10;0
22:15;7VLTE;1.3140;2.3240;0.2110;0.0300;8.2370;0.4380;1.1120;0.0100;4;4;8;0
14:30;8CLTE;3.6843;0.6314;0.0609;0.0170;1.7596;0.2783;1.0763;1.0549;4;2;6;1
8:00;6ULTE;0.1996;0.8086;0.1485;0.0116;1.7853;0.1018;1.0148;0.0105;2;3;5;1
8:45;2ALTE;0.4040;0.5050;0.6880;0.0640;26.4480;1.2010;1.0210;0.0100;2;1;3;0
5:15;7VLTE;0.5257;1.4647;0.2022;0.0177;3.4862;0.3299;1.0559;0.0102;3;3;6;1
0:30;6WLTE;1.2130;3.2340;0.3760;0.0370;17.9070;0.4580;1.1220;0.0100;4;3;7;0
23:15;6CLTE;8.7910;1.5160;0.5500;0.0970;31.4440;0.8550;1.1820;0.0100;4;3;7;0
8:45;10CLTE;4.1430;0.7070;0.1740;0.0180;11.1120;0.2400;1.0810;1.0510;4;3;7;0
5:30;7BLTE;0.2055;2.0163;0.6503;0.0300;43.5655;1.4631;1.1225;0.0103;5;3;8;1
7:30;1CLTE;13.5688;0.4970;0.0322;0.0200;3.4003;0.2258;1.0821;1.0905;4;3;7;1
11:15;7ALTE;0.3084;0.8982;0.5290;0.0555;36.1924;0.6576;1.1249;0.0105;4;3;7;1
10:15;8CLTE;7.2760;0.8080;0.1100;0.0230;4.0350;0.5760;1.0810;1.0210;4;3;7;0
5:45;6BLTE;5.3811;0.7429;0.1762;0.0169;10.9621;0.3069;1.0753;0.0102;5;2;7;1
21:30;7ALTE;0.7070;2.0210;0.5350;0.0720;24.5530;1.5480;1.2330;0.0100;6;3;9;0
14:30;7CLTE;0.5050;0.9090;0.2920;0.0780;18.6320;1.0880;1.2130;0.0100;5;3;8;0
2:30;7WLTE;0.5050;2.1220;0.4200;0.0200;15.9460;0.3020;0.9700;0.0100;3;2;5;0
9:00;10BLTE;5.0530;0.6060;0.0700;0.0150;9.6900;0.3760;1.0510;1.0210;3;3;6;0
5:30;2ALTE;0.8080;0.4040;0.0100;0.0020;0.1240;0.0400;1.0210;0.0100;2;1;3;0
3:30;3CLTE;0.2020;0.4040;0.0130;0.0090;0.0990;0.0490;1.0110;1.0110;2;1;3;0
16:30;1BLTE;12.3257;1.1973;0.3352;0.0537;10.3424;1.2654;1.1617;1.0357;5;3;8;1
10:45;1BLTE;12.4911;2.1381;1.1519;0.0776;39.6546;1.2094;1.2365;1.1220;5;4;9;1
16:00;8CLTE;5.2951;0.6415;0.0877;0.0280;4.5731;0.3592;1.0575;1.0483;5;2;7;1
18:30;3BLTE;12.3280;1.6170;0.4460;0.0590;16.3180;0.6390;1.2430;1.0310;5;3;8;0
22:00;5BLTE;13.8650;2.5263;0.2650;0.0413;8.0106;0.4486;1.2599;1.1360;5;4;9;1
1:15;4ALTE;5.1540;0.7070;0.1080;0.0190;12.5960;0.5460;1.0510;1.0210;3;2;5;0
1:15;4ALTE;4.4087;1.2384;0.5092;0.0327;53.8152;0.9760;1.1070;1.0471;4;3;7;1
6:15;5BLTE;5.3560;0.5050;0.0310;0.0080;4.1250;0.2210;1.0410;1.0210;3;2;5;0
17:30;6VLTE;1.7180;3.6380;0.3790;0.0430;7.5810;0.4340;1.1620;0.0100;5;3;8;0
21:15;5BLTE;11.9896;2.6902;0.3910;0.0698;9.9504;0.4839;1.1923;1.1688;4;4;8;1
5:30;6WLTE;0.5050;0.9090;0.0580;0.0070;3.1330;0.2290;1.0310;0.0100;2;2;4;0
7:45;10CLTE;2.5260;0.6060;0.3170;0.0160;24.3420;0.3050;1.0410;1.0310;2;2;4;0
18:30;3CLTE;7.1750;1.1120;0.3020;0.0410;8.4960;0.6910;1.1010;1.0310;4;3;7;0
14:45;5ALTE;3.5025;0.9218;0.2764;0.0274;22.3428;0.5120;1.0952;1.0746;3;3;6;1
9:15;4BLTE;8.7592;0.7005;0.1433;0.0216;42.9936;0.3210;1.0914;1.0305;5;3;8;1
9:00;3ALTE;31.8310;7.9830;2.0130;0.1850;41.8020;1.4190;1.8690;1.6470;8;7;15;0
9:00;9ALTE;1.0688;0.5145;0.2632;0.0343;8.1042;0.3406;1.0293;1.0639;2;2;4;1
